Root alarm;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_2, CellID=6412;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6412, Cell Name=3G_Rades_Port_II_2, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106412, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415186;-;227073;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_1, CellID=6411;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6411, Cell Name=3G_Rades_Port_II_1, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106411, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415187;-;227074;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_3, CellID=6413;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6413, Cell Name=3G_Rades_Port_II_3, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106413, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415188;-;227075;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_6, CellID=6416;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6416, Cell Name=3G_Rades_Port_II_6, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106416, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415189;-;227076;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_4, CellID=6414;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6414, Cell Name=3G_Rades_Port_II_4, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106414, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415190;-;227077;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_U900_2, CellID=56418;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=56418, Cell Name=3G_Rades_Port_II_U900_2, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=156418, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415191;-;227078;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_U900_1, CellID=56417;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=56417, Cell Name=3G_Rades_Port_II_U900_1, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=156417, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415192;-;227079;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_5, CellID=6415;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6415, Cell Name=3G_Rades_Port_II_5, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106415, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415193;-;227080;-;-;NORMAL
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6900 GU;Label=3G_Rades_Port_II_U900_3, CellID=56419;ORDGU;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=56419, Cell Name=3G_Rades_Port_II_U900_3, Common physical channel ID=4, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=156419, Alarm Cause=IUB resource allocate failure;-;< System operator >;-;205415194;-;227081;-;-;NORMAL
-;Major;65033;Air Conditioner;BTS3900;coBTS_OUZJA;coBTS_OUZJA;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=41218;< System operator >;-;205415195;coBTS_OUZJA;36924;41218;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=13, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:47;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_3, eNodeB ID=45063, Cell ID=13, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205415197;coBTS_Rades_ZI;138379;45063;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=5025;BIZBSC;27/08/2023 16:46;27/08/2023 16:53;27/08/2023 16:53;Subrack No.=0, Slot No.=1, Subsystem No.=7, SCTP Link ID=5025, SCTP Link No.=65535, Interface Type=Abis, BTS ID=138, BTS Name=Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205415205;-;178585;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=1, Cell Name=4G_Rades_ZI_GSM_DCS_e800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:45;27/08/2023 16:47;27/08/2023 16:47;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e800_1, eNodeB ID=45063, Cell ID=1, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205415206;coBTS_Rades_ZI;138381;45063;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=11, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_1, eNodeB ID=45063, Cell ID=11, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205415207;coBTS_Rades_ZI;138382;45063;-;NORMAL
-;Minor;26546;RF Unit External Power Supply Insufficient;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:46;27/08/2023 16:52;27/08/2023 16:52;Cabinet No.=0, Subrack No.=64, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-64-0;< System operator >;-;205415226;-;146555;-;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_Rades_ZI;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, eNodeBId=45063;< System operator >;-;205415227;coBTS_Rades_ZI;138384;45063;-;NORMAL
-;Major;25621;Power Supply DC Output Out of Range;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=DC Undervoltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205415229;-;146556;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=992;KSBRNC;27/08/2023 16:46;27/08/2023 16:53;27/08/2023 16:53;Subrack No.=0, Slot No.=27, SCTP Link ID=992, Interface Type=Iub, RNC ID=13, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205415234;-;2380333;-;-;NORMAL
Root alarm;Major;25600;Monitoring Device Maintenance Link Failure;BTS5900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Jeanne_Dark;27/08/2023 16:46;27/08/2023 16:49;27/08/2023 16:49;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Port No.=1, Address=3, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=e1f294d2-52ff-11e3-8000-00212856ed5a_HINCC, eNodeBId=45129;< System operator >;-;205415237;coBTS_Jeanne_Dark;1316;45129;-;NORMAL
-;Major;21392;Adjacent Node IP Address Ping Failure;BSC6910 GSM;SFXBSC;SFXBSC;27/08/2023 16:46;27/08/2023 16:58;27/08/2023 16:58;Subrack No.=0, Slot No.=7, Adjacent Node IP Address=172.23.29.2, Number of Adjacent Node 1=3958, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Node 5=<NULL>, Number of Adjacent Node 6=<NULL>, Number of Adjacent Node 7=<NULL>, Number of Adjacent Node 8=<NULL>, Interface Type of Adjacent Node 1=Abis, Interface Type of Adjacent Node 2=<NULL>, Interface Type of Adjacent Node 3=<NULL>, Interface Type of Adjacent Node 4=<NULL>, Interface Type of Adjacent Node 5=<NULL>, Interface Type of Adjacent Node 6=<NULL>, Interface Type of Adjacent Node 7=<NULL>, Interface Type of Adjacent Node 8=<NULL>, Additional Information=Name of Adjacent Node 1=SFX2158, Name of Adjacent Node 2=<;NULL>, Name of Adjacent Node 3=<NULL>, Name of Adjacent Node 4=<NULL>, Name of Adjacent Node 5=<NULL>, Name of Adjacent Node 6=<NULL>, Name of Adjacent Node 7=<NULL>, Name of Adjacent Node 8=<NULL>;< System operator >;-;205415238;-;476671;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=3, Cell Name=4G_Rue_Oran_e800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rue_Oran;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rue_Oran_e800_3, eNodeB ID=45105, Cell ID=3, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45105;< System operator >;-;205415250;coBTS_Rue_Oran;115803;45105;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;CTT_KRATEN;CTT_KRATEN;27/08/2023 16:45;27/08/2023 16:53;27/08/2023 16:56;Link No.=0, Server IP Address=172.27.159.38;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=41450;< System operator >;-;205415255;CTT_KRATEN;74882;41450;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=991;KSBRNC;27/08/2023 16:46;27/08/2023 16:53;27/08/2023 16:53;Subrack No.=0, Slot No.=27, SCTP Link ID=991, Interface Type=Iub, RNC ID=13, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205415257;-;2380335;-;-;NORMAL
-;Major;21392;Adjacent Node IP Address Ping Failure;BSC6910 UMTS;SFXRNC;SFXRNC;27/08/2023 16:47;27/08/2023 16:58;27/08/2023 16:58;Subrack No.=0, Slot No.=2, Adjacent Node IP Address=172.29.75.180, Number of Adjacent Node 1=3958, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Node 5=<NULL>, Number of Adjacent Node 6=<NULL>, Number of Adjacent Node 7=<NULL>, Number of Adjacent Node 8=<NULL>, Interface Type of Adjacent Node 1=Iub, Interface Type of Adjacent Node 2=<NULL>, Interface Type of Adjacent Node 3=<NULL>, Interface Type of Adjacent Node 4=<NULL>, Interface Type of Adjacent Node 5=<NULL>, Interface Type of Adjacent Node 6=<NULL>, Interface Type of Adjacent Node 7=<NULL>, Interface Type of Adjacent Node 8=<NULL>, Additional Information=Name of Adjacent Node 1=SFX3158, Name of Adjacent Node 2=;<NULL>, Name of Adjacent Node 3=<NULL>, Name of Adjacent Node 4=<NULL>, Name of Adjacent Node 5=<NULL>, Name of Adjacent Node 6=<NULL>, Name of Adjacent Node 7=<NULL>, Name of Adjacent Node 8=<NULL>;< System operator >;-;205415261;-;175564;-;-;NORMAL
Root alarm;Major;25624;Battery Power Unavailable;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:47;27/08/2023 16:47;27/08/2023 16:47;Cabinet No.=1, Subrack No.=7, Slot No.=0, Battery No.=NULL, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=Low Voltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, eNodeBId=45063;< System operator >;-;205415264;coBTS_Rades_ZI;138385;45063;-;NORMAL
-;Major;25624;Battery Power Unavailable;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:47;27/08/2023 16:47;27/08/2023 16:47;Cabinet No.=1, Subrack No.=7, Slot No.=0, Battery No.=NULL, Board Type=PMU, Specific Problem=Low Voltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205415266;-;146557;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=80, Slot No.=0, RRU-2100-S1;coBTS_Rades_ZI;27/08/2023 16:46;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=80, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-2100-S1, Cumulative Duration(s)=100, eNodeBId=45063;< System operator >;RRU-2100-S1;205415271;coBTS_Rades_ZI;138386;45063;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=181, Slot No.=0, 0-181-0;coBTS_Rue_Oran;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:52;Cabinet No.=0, Subrack No.=181, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-181-0, eNodeBId=45105;< System operator >;0-181-0;205415273;coBTS_Rue_Oran;115805;45105;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_U900_1, CellID=28047;BEJRNC;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=28047, Cell Name=3G_FERNANA_U900_1, ID of the local cell=128047, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205415279;-;1003802;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=74;BNABSC;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=2, Slot No.=2, Subsystem No.=2, SCTP Link ID=74, SCTP Link No.=65535, Interface Type=Abis, BTS ID=201, BTS Name=Rades_Port_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205415281;-;146558;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=815;SFXRNC;27/08/2023 16:47;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=0, Slot No.=2, SCTP Link ID=815, Interface Type=Iub, RNC ID=15, NodeB ID=4458, NodeB Name=SFX3158, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205415293;-;175566;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=81, Slot No.=0, RRU-1800-S1;coBTS_Rue_Oran;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:52;Cabinet No.=0, Subrack No.=81, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1, eNodeBId=45105;< System operator >;RRU-1800-S1;205415294;coBTS_Rue_Oran;115806;45105;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_1, CellID=60041;BEJRNC;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60041, Cell Name=3G_FERNANA_1, ID of the local cell=160041, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205415298;-;1003803;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_4, CellID=60044;BEJRNC;27/08/2023 16:46;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60044, Cell Name=3G_FERNANA_4, ID of the local cell=160044, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205415300;-;1003804;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=3, Cell Name=4G_Rades_ZI_GSM_DCS_e800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:47;27/08/2023 16:47;27/08/2023 16:48;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e800_3, eNodeB ID=45063, Cell ID=3, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205415303;coBTS_Rades_ZI;138388;45063;-;NORMAL
Correlative alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Ksar_Mizoir;coBTS_Ksar_Mizoir;27/08/2023 16:46;27/08/2023 16:49;27/08/2023 16:52;Link No.=1, Server IP Address=172.27.159.70;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=41833;< System operator >;-;205415319;coBTS_Ksar_Mizoir;74700;41833;-;NORMAL
Root alarm;Minor;21542;SCTP Link Congestion;BSC6910 GSM;SCTP Link ID=812;SFXBSC;27/08/2023 16:47;27/08/2023 16:47;27/08/2023 16:47;Subrack No.=0, Slot No.=7, SCTP Link ID=812, Interface Type=Abis, BTS ID=177, BTS Name=SFX2158;-;< System operator >;-;205415323;-;476676;-;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_Rades_ZI;27/08/2023 16:47;27/08/2023 16:48;27/08/2023 16:48;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, eNodeBId=45063;< System operator >;-;205415345;coBTS_Rades_ZI;138391;45063;-;NORMAL
-;Major;25621;Power Supply DC Output Out of Range;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:47;27/08/2023 16:48;27/08/2023 16:48;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=DC Undervoltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205415348;-;146559;-;-;NORMAL
-;Critical;301;NE Is Disconnected;OSS;coBTS_Port_Rades_II;OSS;27/08/2023 16:47;27/08/2023 16:48;27/08/2023 16:48;neName=coBTS_Port_Rades_II, neIP=172.28.69.132, neBackupIP=NULL, NE error port=6007, NE error code=N/A, Error message=Port handshake timed out, Mediation partition=MediationService0305, OMC IP=172.31.38.70;eNodeBId=45641;< System operator >;-;205415354;-;1;-;-;NORMAL
Correlative alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=12, Cell Name=4G_Rue_Oran_e1800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Rue_Oran;27/08/2023 16:46;27/08/2023 16:49;27/08/2023 16:50;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=12, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rue_Oran_e1800_2, eNodeB ID=45105, Cell ID=12, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45105;< System operator >;-;205415357;coBTS_Rue_Oran;115808;45105;-;NORMAL
Correlative alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=13, Cell Name=4G_Rue_Oran_e1800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rue_Oran;27/08/2023 16:46;27/08/2023 16:49;27/08/2023 16:49;eNodeB Function Name=4G_Rue_Oran, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rue_Oran_e1800_3, eNodeB ID=45105, Cell ID=13, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45105;< System operator >;-;205415364;coBTS_Rue_Oran;115809;45105;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6900 GU;ORDGU;ORDGU;27/08/2023 16:47;27/08/2023 16:51;27/08/2023 16:51;Intermittent Alarm=(Alarm ID=22202,Alarm name=UMTS Cell Unavailable,Subrack No.=3,Slot No.=1,Subsystem No.=6,RNC ID=4,Cell ID=631,Cell Name=3G_Rades_ZI_1,NodeB ID=63,NodeB Name=3G_Rades_ZI,Local Cell ID=100631,Alarm Cause=Common channel failure or  removal.), Total Number of Fault=5, Total Fault Duration=227;-;< System operator >;-;205415366;-;227086;-;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6900 GU;ORDGU;ORDGU;27/08/2023 16:47;27/08/2023 16:51;27/08/2023 16:51;Intermittent Alarm=(Alarm ID=22202,Alarm name=UMTS Cell Unavailable,Subrack No.=3,Slot No.=1,Subsystem No.=6,RNC ID=4,Cell ID=634,Cell Name=3G_Rades_ZI_4,NodeB ID=63,NodeB Name=3G_Rades_ZI,Local Cell ID=100634,Alarm Cause=Common channel failure or  removal.), Total Number of Fault=5, Total Fault Duration=228;-;< System operator >;-;205415367;-;227087;-;-;NORMAL
Root alarm;Major;25626;Power Module Abnormal;BTS3900;Board Type=PMU, Cabinet No.=2, Subrack No.=7, Slot No.=0;coBTS_Parc_EST;27/08/2023 16:47;27/08/2023 16:49;27/08/2023 16:49;Cabinet No.=2, Subrack No.=7, Slot No.=0, PSU Slot No.=3, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=Power Module Fault;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=e7812774-52ff-11e3-8000-00212856ed5a_HINCC, eNodeBId=45177;< System operator >;-;205415370;coBTS_Parc_EST;28521;45177;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_4, CellID=62964, LogicRNCID=13;KSBRNC;27/08/2023 16:46;27/08/2023 16:46;27/08/2023 16:48;RNC ID=13, Cell ID=62964, Cell Name=3G_Sidi_Ali_Mekki_II_4, NodeB ID=6296, Fault Type=DC-HSDPA fault, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162964, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205415373;-;2380340;-;-;NORMAL
