ujrfjujrfhj ha;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=185, Slot No.=0, RRU-1800-S3-3;coBTS_Cite_Folla;27/08/2023 16:48;27/08/2023 16:49;27/08/2023 16:54;Cabinet No.=0, Subrack No.=185, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7b4f1146-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S3-3, eNodeBId=45260;< System operator >;RRU-1800-S3-3;205415695;coBTS_Cite_Folla;305260;45260;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=183, Slot No.=0, RRU-1800-S2-2;coBTS_Cite_Folla;27/08/2023 16:48;27/08/2023 16:49;27/08/2023 16:54;Cabinet No.=0, Subrack No.=183, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7b4f1146-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2-2, eNodeBId=45260;< System operator >;RRU-1800-S2-2;205415696;coBTS_Cite_Folla;305261;45260;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205415698;-;227106;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=414, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=63, NodeB Name=3G_Rades_ZI;-;< System operator >;-;205415699;-;227107;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=925, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=882, NodeB Name=3G_Pont_Rades;-;< System operator >;-;205415700;-;227108;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=496, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=270, NodeB Name=3G_Rades_Port;-;< System operator >;-;205415702;-;227109;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=496, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=270, NodeB Name=3G_Rades_Port;-;< System operator >;-;205415705;-;227110;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=452, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=522, NodeB Name=3G_Paf_poulina;-;< System operator >;-;205415706;-;227111;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=414, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=63, NodeB Name=3G_Rades_ZI;-;< System operator >;-;205415707;-;227112;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=452, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=522, NodeB Name=3G_Paf_poulina;-;< System operator >;-;205415708;-;227113;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=414, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=63, NodeB Name=3G_Rades_ZI;-;< System operator >;-;205415709;-;227114;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=496, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=270, NodeB Name=3G_Rades_Port;-;< System operator >;-;205415710;-;227115;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=496, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=270, NodeB Name=3G_Rades_Port;-;< System operator >;-;205415712;-;227116;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205415714;-;227117;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=925, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=882, NodeB Name=3G_Pont_Rades;-;< System operator >;-;205415716;-;227118;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=925, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=882, NodeB Name=3G_Pont_Rades;-;< System operator >;-;205415717;-;227119;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=414, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=63, NodeB Name=3G_Rades_ZI;-;< System operator >;-;205415718;-;227120;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Cap_Blanc_Coh_OO, Local Cell ID=11, Cell Name=4G_Cap_Blanc_Coh_OO_e1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;eNodeB Function Name=4G_Cap_Blanc_Coh_OO, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Cap_Blanc_Coh_OO_e1800_1, eNodeB ID=41279, Cell ID=11, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=41279;< System operator >;-;205415719;coBTS_Cap_Blanc_Coh_OO;73163;41279;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=452, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=522, NodeB Name=3G_Paf_poulina;-;< System operator >;-;205415720;-;227121;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=85, Slot No.=0, RRU-1800-S3;coBTS_Cite_Folla;27/08/2023 16:48;27/08/2023 16:49;27/08/2023 16:54;Cabinet No.=0, Subrack No.=85, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7b4f1146-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S3, eNodeBId=45260;< System operator >;RRU-1800-S3;205415721;coBTS_Cite_Folla;305262;45260;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=83, Slot No.=0, RRU-1800-S2;coBTS_Cite_Folla;27/08/2023 16:48;27/08/2023 16:49;27/08/2023 16:54;Cabinet No.=0, Subrack No.=83, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7b4f1146-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2, eNodeBId=45260;< System operator >;RRU-1800-S2;205415722;coBTS_Cite_Folla;305263;45260;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205415726;-;227122;-;-;NORMAL
Correlative alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=SFX2158G02, CellIndex=634, CGI=605020FB49A9E;SFXBSC/SFX2158;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Site Index=177, Cell Index=634, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=SFX2158, Cell Name=SFX2158G02, Cell CGI=605-02-fb4-9a9e, Local Cell ID=1;-;< System operator >;-;205415727;-;476699;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=452, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=522, NodeB Name=3G_Paf_poulina;-;< System operator >;-;205415728;-;227123;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205415732;-;227124;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:49;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=925, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=882, NodeB Name=3G_Pont_Rades;-;< System operator >;-;205415733;-;227125;-;-;NORMAL
Correlative alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Rades_ZI_p_gsm_1, CellIndex=791, CGI=60502019BC5C7;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:49;27/08/2023 16:54;27/08/2023 16:54;Site Index=79, Cell Index=791, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS, Cell Name=Rades_ZI_p_gsm_1, Cell CGI=605-02-19b-c5c7;-;< System operator >;-;205415743;-;146571;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_Port;BNABSC/Rades_Port;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=0, Subrack No.=62, Slot No.=0, Carrier No.=6, Site No.=183, Site Type=BTS3900A GSM, Site Name=Rades_Port, Cell No.=1832, Cell Name=Rades_Port_2, Cell CGI=605-02-411-52702, TRX Name=Rades_Port_22;RAT_INFO=GUL, AFFECTED_RAT=G, DID=4dd93c7c-5301-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0;< System operator >;-;205415744;-;146572;-;-;NORMAL
Root alarm;Major;21825;CSL Fault;GBTS;Rades_Port_II;BNABSC/Rades_Port_II;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Site Index=201, Site Name=Rades_Port_II;-;< System operator >;-;205415745;-;146573;-;-;NORMAL
Correlative alarm;Major;21825;CSL Fault;GBTS;SFX2158;SFXBSC/SFX2158;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Site Index=177, Site Name=SFX2158;-;< System operator >;-;205415746;-;476701;-;-;NORMAL
Root alarm;Minor;21542;SCTP Link Congestion;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=5130;BNABSC;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:49;Subrack No.=2, Slot No.=0, Subsystem No.=3, SCTP Link ID=5130, SCTP Link No.=65535, Interface Type=Abis, BTS ID=170, BTS Name=DRTT_Ben_Arous;-;< System operator >;-;205415747;-;146574;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Cite_Folla_dcs1800_2, CellIndex=801, CGI=6050201A0CD7D;KSBBSC6910/Cite_Folla;27/08/2023 16:49;27/08/2023 16:52;27/08/2023 16:52;Site Index=80, Cell Index=801, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Cite_Folla, Cell Name=Cite_Folla_dcs1800_2, Cell CGI=605-02-1a0-cd7d;-;< System operator >;-;205415750;-;212309;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Cite_Folla_dcs1800_1, CellIndex=802, CGI=6050201A0CD7C;KSBBSC6910/Cite_Folla;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:52;Site Index=80, Cell Index=802, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Cite_Folla, Cell Name=Cite_Folla_dcs1800_1, Cell CGI=605-02-1a0-cd7c;-;< System operator >;-;205415751;-;212310;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Cite_Folla_3, CellIndex=803, CGI=6050201A0CD7B;KSBBSC6910/Cite_Folla;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Site Index=80, Cell Index=803, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Cite_Folla, Cell Name=Cite_Folla_3, Cell CGI=605-02-1a0-cd7b;-;< System operator >;-;205415752;-;212311;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Cite_Folla_2, CellIndex=804, CGI=6050201A0CD7A;KSBBSC6910/Cite_Folla;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:51;Site Index=80, Cell Index=804, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Cite_Folla, Cell Name=Cite_Folla_2, Cell CGI=605-02-1a0-cd7a;-;< System operator >;-;205415753;-;212312;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Cite_Folla_1, CellIndex=805, CGI=6050201A0CD79;KSBBSC6910/Cite_Folla;27/08/2023 16:49;27/08/2023 16:52;27/08/2023 16:52;Site Index=80, Cell Index=805, Alarm Cause=Other causes, Site Type=BTS3900 GSM, Site Name=Cite_Folla, Cell Name=Cite_Folla_1, Cell CGI=605-02-1a0-cd79;-;< System operator >;-;205415754;-;212313;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=85, Slot No.=0, RRU-1800-S3;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:54;Cabinet No.=0, Subrack No.=85, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S3, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-1800-S3;205415755;coBTS_Cap_Blanc_Coh_OO;73164;41279;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_Port;BNABSC/Rades_Port;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=2, Subrack No.=4, Slot No.=5, Carrier No.=20, Site No.=183, Site Type=BTS3900A GSM, Site Name=Rades_Port, Cell No.=1836, Cell Name=Rades_Port_1800_3, Cell CGI=605-02-411-52706, TRX Name=Rades_Port_1800_30;RAT_INFO=GUL, AFFECTED_RAT=G, DID=4dd93c7c-5301-11e3-8000-00212856ed5a_HINCC, RF Unit Name=2-4-5;< System operator >;-;205415763;-;146575;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_Port;BNABSC/Rades_Port;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=2, Subrack No.=4, Slot No.=1, Carrier No.=13, Site No.=183, Site Type=BTS3900A GSM, Site Name=Rades_Port, Cell No.=1834, Cell Name=Rades_Port_1800_1, Cell CGI=605-02-411-52704, TRX Name=Rades_Port_1800_11;RAT_INFO=GUL, AFFECTED_RAT=G, DID=4dd93c7c-5301-11e3-8000-00212856ed5a_HINCC, RF Unit Name=2-4-1;< System operator >;-;205415764;-;146576;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Paf_poulina;BNABSC/Paf_poulina;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=0, Subrack No.=64, Slot No.=0, Carrier No.=8, Site No.=78, Site Type=BTS3900A GSM, Site Name=Paf_poulina, Cell No.=783, Cell Name=Paf_poulina_3, Cell CGI=605-02-411-55223, TRX Name=Paf_poulina_30;RAT_INFO=GUL, AFFECTED_RAT=G, DID=6dc3c938-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-64-0;< System operator >;-;205415815;-;146577;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_Port;BNABSC/Rades_Port;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=2, Subrack No.=4, Slot No.=1, Carrier No.=12, Site No.=183, Site Type=BTS3900A GSM, Site Name=Rades_Port, Cell No.=1834, Cell Name=Rades_Port_1800_1, Cell CGI=605-02-411-52704, TRX Name=Rades_Port_1800_10;RAT_INFO=GUL, AFFECTED_RAT=G, DID=4dd93c7c-5301-11e3-8000-00212856ed5a_HINCC, RF Unit Name=2-4-1;< System operator >;-;205415816;-;146578;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Paf_poulina;BNABSC/Paf_poulina;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=0, Subrack No.=62, Slot No.=0, Carrier No.=4, Site No.=78, Site Type=BTS3900A GSM, Site Name=Paf_poulina, Cell No.=782, Cell Name=Paf_poulina_2, Cell CGI=605-02-411-55222, TRX Name=Paf_poulina_20;RAT_INFO=GUL, AFFECTED_RAT=G, DID=6dc3c938-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0;< System operator >;-;205415818;-;146579;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=473, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=172, NodeB Name=3G_Cite_El_Mabrouk;-;< System operator >;-;205415822;-;227130;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_Port;BNABSC/Rades_Port;27/08/2023 16:49;27/08/2023 16:49;27/08/2023 16:50;Cabinet No.=2, Subrack No.=4, Slot No.=1, Carrier No.=14, Site No.=183, Site Type=BTS3900A GSM, Site Name=Rades_Port, Cell No.=1834, Cell Name=Rades_Port_1800_1, Cell CGI=605-02-411-52704, TRX Name=Rades_Port_1800_12;RAT_INFO=GUL, AFFECTED_RAT=G, DID=4dd93c7c-5301-11e3-8000-00212856ed5a_HINCC, RF Unit Name=2-4-1;< System operator >;-;205415824;-;146580;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=418, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=385, NodeB Name=3G_DRTT_Ben_Arous;-;< System operator >;-;205415825;-;227131;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=424, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=96, NodeB Name=3G_Megrine_ZI;-;< System operator >;-;205415826;-;227132;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=459, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=358, NodeB Name=3G_Sidi_Rzig_ZI;-;< System operator >;-;205415828;-;227134;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=900, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=805, NodeB Name=3G_Micro_Groupe_UTIC_II;-;< System operator >;-;205415829;-;227135;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=418, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=385, NodeB Name=3G_DRTT_Ben_Arous;-;< System operator >;-;205415831;-;227137;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=410, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=51, NodeB Name=3G_Megrine;-;< System operator >;-;205415832;-;227138;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=473, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=172, NodeB Name=3G_Cite_El_Mabrouk;-;< System operator >;-;205415833;-;227139;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=3, Slot No.=1, Subsystem No.=0, Adjacent Node ID=410, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=51, NodeB Name=3G_Megrine;-;< System operator >;-;205415834;-;227140;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=418, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=385, NodeB Name=3G_DRTT_Ben_Arous;-;< System operator >;-;205415835;-;227141;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:49;27/08/2023 16:51;27/08/2023 16:54;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-800-S3;205415836;coBTS_Cap_Blanc_Coh_OO;73165;41279;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=0, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:50;27/08/2023 16:50;27/08/2023 16:50;Subrack No.=0, Slot No.=1, Subsystem No.=0, Adjacent Node ID=473, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=172, NodeB Name=3G_Cite_El_Mabrouk;-;< System operator >;-;205415837;-;227142;-;-;NORMAL
